label,area,centroid-0,centroid-1,mean_intensity,z
1,1322.0,14.956883509833585,474.6081694402421,325.37594553706504,20
2,8155.0,46.451992642550586,1502.8993255671367,155.24855916615573,20
3,2838.0,241.32100070472163,351.50422832980973,665.9302325581396,20
4,2167.0,239.41255191508998,265.53807106598987,256.5989847715736,20
5,413.0,364.3123486682809,1666.3753026634383,171.4673123486683,20
6,187.0,600.3315508021391,875.4438502673797,799.7807486631016,20
7,4890.0,849.0453987730061,721.1631901840491,147.13128834355828,20
8,7924.0,909.9628975265018,692.1766784452296,148.03356890459364,20
9,406.0,884.1034482758621,1043.4261083743843,1650.5344827586207,20
10,294.0,896.9115646258504,538.2891156462586,630.625850340136,20
11,291.0,931.020618556701,542.2783505154639,640.8144329896908,20
12,5144.0,1051.0594867807154,884.0344090202177,148.34486780715397,20
13,119.0,1047.0084033613446,449.89915966386553,280.10084033613447,20
14,304.0,1053.0723684210527,475.6842105263158,647.2894736842105,20
15,1861.0,1068.2450295540032,699.5937667920473,253.52874798495432,20
16,288.0,1071.5902777777778,459.2395833333333,969.3541666666666,20
17,113.0,1082.6371681415928,432.82300884955754,802.2212389380531,20
18,7843.0,1127.3358408772153,914.7396404437078,148.68506948871604,20
19,118.0,1106.5,469.45762711864404,488.20338983050846,20
20,284.0,1178.8732394366198,465.306338028169,568.8098591549295,20
21,222.0,1258.4279279279278,1579.1396396396397,403.13963963963965,20
22,3519.0,1285.0753054845127,741.4302358624609,163.10969025291277,20
23,92.0,1285.108695652174,991.4347826086956,262.42391304347825,20
24,353.0,1305.240793201133,1597.2096317280452,521.7960339943343,20
25,219.0,1318.2602739726028,992.8082191780821,446.99543378995435,20
26,130.0,1343.5230769230768,906.0692307692308,587.723076923077,20
27,4076.0,1388.038518155054,732.5927379784102,155.8093719332679,20
28,220.0,1355.709090909091,931.95,457.18636363636364,20
29,249.0,1356.429718875502,958.285140562249,583.4779116465863,20
30,4442.0,1400.5454750112563,663.9158036920306,163.14678072940117,20
31,123.0,1360.0081300813008,982.0813008130082,528.6829268292682,20
32,394.0,1473.6725888324872,366.7715736040609,498.5406091370558,20
33,356.0,1508.9606741573034,410.3623595505618,635.9129213483146,20
34,3153.0,1568.0631144941326,1000.0894386298763,191.46336822074215,20
35,112.0,1644.017857142857,615.8125,759.4107142857143,20
36,518.0,1791.092664092664,288.7162162162162,255.6911196911197,20
1,1273.0,14.192458758837391,474.1940298507463,388.4956794972506,21
2,4064.0,236.88213582677164,266.07234251968504,244.50787401574803,21
3,3950.0,244.33569620253164,351.626582278481,625.3392405063291,21
4,171.0,218.3450292397661,1642.280701754386,168.83040935672514,21
5,825.0,363.8678787878788,1665.7684848484848,166.56363636363636,21
6,220.0,600.7681818181818,875.2136363636364,812.8681818181818,21
7,89.0,630.4044943820224,845.2022471910112,505.8876404494382,21
8,6220.0,844.9617363344051,718.7376205787781,148.0757234726688,21
