label,area,centroid-0,centroid-1,mean_intensity,z
18,133.0,86.30075187969925,174.90225563909775,244.60902255639098,31
19,196.0,52.82142857142857,206.50510204081633,185.2704081632653,31
20,31.0,55.193548387096776,198.06451612903226,220.83870967741936,31
21,132.0,55.35606060606061,187.50757575757575,269.93939393939394,31
23,138.0,56.471014492753625,82.1086956521739,201.96376811594203,31
26,152.0,66.33552631578948,98.55263157894737,202.39473684210526,31
28,52.0,68.4423076923077,105.90384615384616,192.78846153846155,31
29,20.0,47.5,86.3,198.15,31
30,114.0,48.20175438596491,72.56140350877193,175.00877192982455,31
31,88.0,51.48863636363637,91.06818181818181,192.2840909090909,31
32,60.0,58.53333333333333,72.48333333333333,180.81666666666666,31
33,74.0,47.7027027027027,217.28378378378378,162.13513513513513,31
34,57.0,62.68421052631579,91.33333333333333,189.75438596491227,31
35,21.0,48.095238095238095,212.42857142857142,166.28571428571428,31
36,56.0,64.57142857142857,110.26785714285714,179.03571428571428,31
37,145.0,73.44137931034483,140.4896551724138,288.8758620689655,31
38,113.0,85.90265486725664,108.32743362831859,215.1150442477876,31
39,33.0,102.33333333333333,108.9090909090909,185.12121212121212,31
40,114.0,44.10526315789474,58.36842105263158,157.46491228070175,31
41,29.0,47.58620689655172,66.55172413793103,165.44827586206895,31
42,13.0,50.30769230769231,63.69230769230769,160.46153846153845,31
43,8.0,52.5,213.375,172.125,31
44,69.0,56.666666666666664,217.43478260869566,166.05797101449275,31
45,29.0,54.241379310344826,132.27586206896552,163.82758620689654,31
46,66.0,55.984848484848484,225.54545454545453,160.07575757575756,31
47,5.0,56.0,221.8,175.6,31
48,125.0,69.44,117.056,180.048,31
49,93.0,83.36559139784946,126.3225806451613,233.6451612903226,31
50,136.0,89.58823529411765,151.23529411764707,182.09558823529412,31
51,81.0,98.20987654320987,115.67901234567901,172.66666666666666,31
52,84.0,100.58333333333333,105.05952380952381,199.25,31
53,105.0,102.38095238095238,78.51428571428572,186.88571428571427,31
54,20.0,103.45,113.8,178.95,31
55,357.0,130.12885154061624,61.49299719887955,158.296918767507,31
56,47.0,132.82978723404256,68.23404255319149,161.0,31
57,43.0,38.53488372093023,200.74418604651163,172.74418604651163,31
58,30.0,42.96666666666667,203.06666666666666,164.13333333333333,31
59,8.0,40.875,208.5,158.5,31
60,55.0,35.41818181818182,62.763636363636365,154.8181818181818,31
61,13.0,40.92307692307692,73.07692307692308,155.46153846153845,31
62,8.0,44.125,210.625,151.125,31
63,71.0,49.647887323943664,105.15492957746478,165.29577464788733,31
64,44.0,49.65909090909091,111.52272727272727,163.8409090909091,31
65,21.0,48.095238095238095,116.0,159.76190476190476,31
66,24.0,47.458333333333336,121.20833333333333,155.79166666666666,31
67,13.0,50.53846153846154,150.92307692307693,158.69230769230768,31
68,33.0,41.666666666666664,158.87878787878788,155.3030303030303,31
69,114.0,52.12280701754386,160.74561403508773,160.28070175438597,31
